"Date","Price","Open","High","Low","Vol.","Change %"
"May 03, 2022","135.50","130.62","137.30","128.00","2.30M","6.00%"
"May 02, 2022","127.83","125.48","129.22","124.85","1.19M","1.26%"
"Apr 29, 2022","126.24","130.36","133.31","125.83","1.50M","-2.67%"
"Apr 28, 2022","129.70","130.46","130.80","127.02","1.14M","0.05%"
"Apr 27, 2022","129.63","128.42","130.50","124.69","1.72M","2.22%"
"Apr 26, 2022","126.81","128.02","129.31","124.48","1.66M","0.08%"
"Apr 25, 2022","126.71","128.00","128.28","122.70","2.65M","-4.06%"
"Apr 22, 2022","132.07","135.00","138.09","131.90","1.45M","-2.73%"
"Apr 21, 2022","135.78","142.14","142.43","134.58","1.61M","-3.95%"
"Apr 20, 2022","141.37","141.85","143.61","137.42","1.36M","-1.17%"
"Apr 19, 2022","143.04","143.73","143.87","140.75","1.31M","-0.99%"
"Apr 18, 2022","144.47","141.72","147.93","141.25","1.64M","2.21%"
"Apr 14, 2022","141.34","138.46","142.20","137.49","1.46M","2.48%"
"Apr 13, 2022","137.92","139.98","140.75","135.37","1.50M","0.25%"
"Apr 12, 2022","137.57","137.10","138.95","135.88","1.55M","1.06%"
"Apr 11, 2022","136.13","133.85","136.23","130.70","1.38M","2.15%"
"Apr 08, 2022","133.27","133.61","135.94","131.75","1.40M","1.48%"
"Apr 07, 2022","131.33","127.55","131.67","127.55","1.22M","3.58%"
"Apr 06, 2022","126.79","126.00","130.50","126.00","1.38M","0.30%"
"Apr 05, 2022","126.41","129.25","130.25","125.55","1.27M","-1.50%"
"Apr 04, 2022","128.33","130.66","131.50","126.01","1.33M","-1.13%"
"Apr 01, 2022","129.80","130.00","133.50","129.13","1.49M","0.45%"
"Mar 31, 2022","129.22","128.99","131.59","127.75","2.17M","1.42%"
"Mar 30, 2022","127.41","127.80","130.30","126.26","2.22M","0.71%"
"Mar 29, 2022","126.51","125.51","128.05","120.01","2.64M","-5.28%"
"Mar 28, 2022","133.56","133.18","134.21","130.89","1.47M","-1.15%"
"Mar 25, 2022","135.12","133.87","136.25","133.57","1.23M","0.92%"
"Mar 24, 2022","133.89","132.99","135.76","131.95","2.67M","1.06%"
"Mar 23, 2022","132.49","132.59","135.69","130.86","1.62M","0.88%"
"Mar 22, 2022","131.33","132.81","132.82","129.85","1.94M","-0.80%"
"Mar 21, 2022","132.39","128.00","132.82","127.25","2.39M","5.86%"
"Mar 18, 2022","125.06","124.07","126.62","123.75","6.99M","0.85%"
"Mar 17, 2022","124.00","120.64","124.59","120.59","2.47M","4.11%"
"Mar 16, 2022","119.10","125.23","126.36","118.47","2.90M","-4.28%"
"Mar 15, 2022","124.43","122.50","126.05","121.23","2.95M","-2.12%"
"Mar 14, 2022","127.12","127.27","127.81","122.18","1.81M","-1.63%"
"Mar 11, 2022","129.22","125.50","130.20","125.30","2.33M","-0.72%"
"Mar 10, 2022","130.16","125.00","130.46","123.76","2.92M","6.91%"
"Mar 09, 2022","121.75","116.72","121.83","114.00","2.57M","-0.38%"
"Mar 08, 2022","122.22","125.06","127.98","121.17","3.62M","-4.01%"
"Mar 07, 2022","127.33","122.71","129.61","122.50","3.92M","5.30%"
"Mar 04, 2022","120.92","114.28","121.01","114.08","2.61M","6.32%"
"Mar 03, 2022","113.73","112.50","115.36","110.85","1.80M","2.36%"
"Mar 02, 2022","111.11","109.31","114.08","109.31","2.49M","2.66%"
"Mar 01, 2022","108.23","108.79","111.88","107.10","2.61M","-0.72%"
"Feb 28, 2022","109.01","103.70","109.20","103.17","3.86M","5.66%"
"Feb 25, 2022","103.17","99.72","103.20","98.24","2.12M","4.01%"
"Feb 24, 2022","99.19","95.20","99.72","95.20","2.58M","3.61%"
"Feb 23, 2022","95.73","96.93","97.18","95.35","809.12K","-1.00%"
"Feb 22, 2022","96.70","97.22","97.97","95.48","1.15M","0.01%"
"Feb 18, 2022","96.69","98.72","98.88","95.74","1.40M","-1.37%"
"Feb 17, 2022","98.03","98.18","99.96","96.82","1.77M","2.89%"
"Feb 16, 2022","95.28","94.12","95.70","93.35","1.01M","0.58%"
"Feb 15, 2022","94.73","93.20","95.10","89.80","974.85K","1.39%"
"Feb 14, 2022","93.43","97.25","97.25","92.15","1.50M","-3.89%"
"Feb 11, 2022","97.21","96.46","97.67","95.60","2.09M","0.77%"
"Feb 10, 2022","96.47","95.00","98.46","94.65","1.05M","1.25%"
"Feb 09, 2022","95.28","95.19","96.29","94.87","801.64K","0.92%"
"Feb 08, 2022","94.41","92.36","94.63","91.95","1.27M","2.65%"
"Feb 07, 2022","91.97","92.38","92.59","90.64","1.04M","-0.44%"
"Feb 04, 2022","92.38","91.58","93.29","91.47","1.04M","0.96%"
"Feb 03, 2022","91.50","93.00","93.10","91.21","1.23M","-2.15%"
"Feb 02, 2022","93.51","92.61","93.82","91.92","824.30K","0.78%"
"Feb 01, 2022","92.79","89.99","92.83","89.31","1.43M","4.52%"
"Jan 31, 2022","88.78","87.45","88.86","86.60","1.17M","1.37%"
"Jan 28, 2022","87.58","88.15","88.60","86.70","1.70M","-0.83%"
"Jan 27, 2022","88.31","89.88","90.51","87.74","972.21K","-0.50%"
"Jan 26, 2022","88.75","89.36","90.23","88.04","1.39M","0.91%"
"Jan 25, 2022","87.95","87.15","88.06","85.40","1.85M","-0.07%"
"Jan 24, 2022","88.01","87.20","89.45","85.62","2.90M","-1.30%"
"Jan 21, 2022","89.17","89.39","89.85","88.18","1.51M","-1.03%"
"Jan 20, 2022","90.10","92.50","92.75","90.05","1.23M","-2.39%"
"Jan 19, 2022","92.31","93.27","93.55","91.77","1.24M","-0.60%"
"Jan 18, 2022","92.87","90.57","93.28","89.99","1.72M","1.38%"
"Jan 17, 2022","91.61","90.41","92.70","90.41","504.42K","1.44%"
"Jan 14, 2022","90.31","88.84","90.97","88.83","1.11M","1.62%"
"Jan 13, 2022","88.87","90.87","90.92","88.63","774.88K","-1.68%"
"Jan 12, 2022","90.39","89.19","90.92","89.00","1.80M","2.66%"
"Jan 11, 2022","88.05","87.14","88.12","85.80","1.69M","1.28%"
"Jan 10, 2022","86.94","87.30","87.38","85.28","1.44M","-0.61%"
"Jan 07, 2022","87.47","87.92","88.85","87.24","1.29M","-0.76%"
"Jan 06, 2022","88.14","89.35","89.65","87.28","1.86M","-1.32%"
"Jan 05, 2022","89.32","91.19","92.09","89.19","1.81M","-2.12%"
"Jan 04, 2022","91.25","96.50","97.50","90.20","2.87M","-4.03%"
"Dec 31, 2021","95.08","94.99","95.36","94.51","795.74K","0.00%"
"Dec 30, 2021","95.08","96.81","97.30","95.03","801.02K","-2.28%"
"Dec 29, 2021","97.30","97.77","99.10","97.27","2.01M","1.10%"
"Dec 24, 2021","96.24","96.00","97.00","95.51","173.60K","0.22%"
"Dec 23, 2021","96.03","95.88","97.00","95.13","1.37M","0.85%"
"Dec 22, 2021","95.22","92.95","95.42","92.95","1.29M","2.12%"
"Dec 21, 2021","93.24","90.99","93.65","90.99","1.12M","3.45%"
"Dec 20, 2021","90.13","90.45","90.94","88.30","1.01M","-1.24%"
"Dec 17, 2021","91.26","91.18","93.34","90.90","4.26M","0.09%"
"Dec 16, 2021","91.18","91.44","93.37","91.08","1.48M","0.05%"
"Dec 15, 2021","91.13","88.93","91.82","88.48","1.91M","2.24%"
"Dec 14, 2021","89.13","88.85","89.56","88.51","1.38M","0.25%"
"Dec 13, 2021","88.91","89.79","90.15","87.87","1.93M","-0.60%"
"Dec 10, 2021","89.45","89.32","91.31","88.96","921.13K","1.29%"
"Dec 09, 2021","88.31","89.06","89.63","88.25","818.05K","-1.21%"
"Dec 08, 2021","89.39","89.26","90.46","88.70","809.53K","0.63%"
"Dec 07, 2021","88.83","88.50","90.11","88.43","1.05M","1.27%"
"Dec 06, 2021","87.72","86.97","88.35","86.57","715.74K","1.19%"
"Dec 03, 2021","86.69","86.46","88.17","85.86","1.21M","0.43%"
"Dec 02, 2021","86.32","84.83","87.43","84.83","992.22K","2.08%"
"Dec 01, 2021","84.56","85.74","87.54","84.51","1.10M","-0.14%"
"Nov 30, 2021","84.68","86.83","87.90","84.37","2.89M","-2.96%"
"Nov 29, 2021","87.26","87.53","88.78","87.10","1.51M","0.65%"
"Nov 26, 2021","86.70","86.26","87.25","85.11","1.04M","-2.38%"
"Nov 25, 2021","88.81","88.26","89.23","88.26","1.08M","0.60%"
"Nov 24, 2021","88.28","87.54","88.74","87.40","749.53K","0.16%"
"Nov 23, 2021","88.14","88.50","90.29","87.15","1.58M","-0.18%"
"Nov 22, 2021","88.30","86.72","89.09","85.90","1.07M","2.82%"
"Nov 19, 2021","85.88","86.52","86.52","85.23","569.14K","-1.26%"
"Nov 18, 2021","86.98","85.61","87.20","84.71","867.36K","2.03%"
"Nov 17, 2021","85.25","84.85","86.33","84.80","636.53K","0.15%"
"Nov 16, 2021","85.12","86.27","86.38","85.02","393.77K","-1.30%"
"Nov 15, 2021","86.24","86.25","86.40","84.44","832.98K","0.70%"
"Nov 12, 2021","85.64","85.78","86.20","85.12","610.96K","-0.41%"
"Nov 11, 2021","85.99","85.59","86.77","85.45","631.67K","1.68%"
"Nov 10, 2021","84.57","84.99","85.49","84.18","572.39K","-0.79%"
"Nov 09, 2021","85.24","85.82","86.14","84.04","686.29K","-0.69%"
"Nov 08, 2021","85.83","83.75","86.00","83.74","967.41K","3.01%"
"Nov 05, 2021","83.32","83.71","83.88","82.48","1.25M","-0.47%"
"Nov 04, 2021","83.71","85.02","85.65","83.60","1.04M","-0.97%"
"Nov 03, 2021","84.53","84.28","86.50","83.50","1.32M","0.62%"
"Nov 02, 2021","84.01","90.00","91.15","83.19","1.99M","-5.00%"
"Nov 01, 2021","88.43","86.08","88.62","86.02","953.29K","2.23%"
"Oct 29, 2021","86.50","86.18","86.87","85.66","1.72M","-0.12%"
"Oct 28, 2021","86.60","86.53","86.75","85.54","757.50K","0.28%"
"Oct 27, 2021","86.36","86.83","87.41","85.54","1.15M","-0.79%"
"Oct 26, 2021","87.05","87.57","87.57","86.61","583.90K","-0.47%"
"Oct 25, 2021","87.46","87.00","87.83","86.74","1.13M","0.89%"
"Oct 22, 2021","86.69","86.49","87.35","85.65","511.06K","0.16%"
"Oct 21, 2021","86.55","88.10","88.29","86.21","876.78K","-2.18%"
"Oct 20, 2021","88.48","88.51","88.79","87.80","877.63K","-0.34%"
"Oct 19, 2021","88.78","88.94","89.04","87.83","467.26K","0.37%"
"Oct 18, 2021","88.45","87.68","88.79","87.52","964.93K","0.24%"
"Oct 15, 2021","88.24","89.22","89.39","87.50","839.28K","-0.46%"
"Oct 14, 2021","88.65","88.40","88.94","87.76","1.49M","1.06%"
"Oct 13, 2021","87.72","87.95","88.21","87.00","552.62K","-0.31%"
"Oct 12, 2021","87.99","88.35","89.67","87.68","1.87M","0.54%"
"Oct 08, 2021","87.52","87.36","87.90","87.07","803.18K","0.41%"
"Oct 07, 2021","87.16","86.25","87.71","86.10","869.99K","1.83%"
"Oct 06, 2021","85.59","85.72","86.15","84.16","977.10K","-0.37%"
"Oct 05, 2021","85.91","85.68","86.25","84.74","839.33K","0.77%"
"Oct 04, 2021","85.25","85.37","85.70","84.46","910.48K","0.40%"
"Oct 01, 2021","84.91","82.59","85.28","82.58","1.05M","3.28%"
"Sep 30, 2021","82.21","82.95","83.32","81.68","1.15M","-0.77%"
"Sep 29, 2021","82.85","83.51","84.00","82.55","921.66K","-0.05%"
"Sep 28, 2021","82.89","83.06","83.55","82.29","1.48M","-0.87%"
"Sep 27, 2021","83.62","82.63","83.90","82.55","2.20M","1.70%"
"Sep 24, 2021","82.22","81.55","82.47","81.11","549.08K","0.64%"
"Sep 23, 2021","81.70","80.81","81.78","80.56","1.11M","1.47%"
"Sep 22, 2021","80.52","80.60","81.37","80.11","562.11K","1.09%"
"Sep 21, 2021","79.65","79.45","80.15","78.87","701.69K","0.77%"
"Sep 20, 2021","79.04","78.61","79.75","77.81","2.06M","-1.75%"
"Sep 17, 2021","80.45","78.62","80.49","78.62","3.25M","0.41%"
"Sep 16, 2021","80.12","80.27","81.44","79.57","1.14M","-0.04%"
"Sep 15, 2021","80.15","77.71","80.20","77.66","1.97M","3.53%"
"Sep 14, 2021","77.42","79.01","79.15","77.16","2.93M","-1.74%"
"Sep 13, 2021","78.79","79.12","79.46","78.25","1.84M","0.29%"
"Sep 10, 2021","78.56","79.69","79.69","78.48","1.08M","-0.90%"
"Sep 09, 2021","79.27","76.51","79.92","76.30","1.03M","3.14%"
"Sep 08, 2021","76.86","78.64","79.04","76.54","817.67K","-2.26%"
"Sep 07, 2021","78.64","76.76","78.69","76.76","943.18K","2.66%"
"Sep 03, 2021","76.60","77.45","77.56","76.23","515.23K","-1.02%"
"Sep 02, 2021","77.39","76.09","77.51","76.07","825.88K","1.64%"
"Sep 01, 2021","76.14","76.70","77.14","75.43","794.13K","-0.73%"
"Aug 31, 2021","76.70","77.23","77.51","76.37","1.33M","-0.18%"
"Aug 30, 2021","76.84","77.40","77.43","76.50","445.34K","-0.61%"
"Aug 27, 2021","77.31","76.25","77.67","76.25","644.79K","1.40%"
"Aug 26, 2021","76.24","76.60","76.67","75.82","567.98K","-0.35%"
"Aug 25, 2021","76.51","76.64","77.24","76.15","772.71K","-0.14%"
"Aug 24, 2021","76.62","76.60","77.34","76.34","492.38K","0.38%"
"Aug 23, 2021","76.33","76.84","77.32","76.19","610.09K","0.30%"
"Aug 20, 2021","76.10","74.57","76.99","74.38","1.00M","2.18%"
"Aug 19, 2021","74.48","76.00","76.15","73.57","820.85K","-2.44%"
"Aug 18, 2021","76.34","76.74","77.38","76.10","520.26K","-0.40%"
"Aug 17, 2021","76.65","78.01","78.07","75.71","745.32K","-2.06%"
"Aug 16, 2021","78.26","79.00","79.16","77.75","616.51K","-1.72%"
"Aug 13, 2021","79.63","79.64","79.97","79.00","430.14K","-0.09%"
"Aug 12, 2021","79.70","79.41","79.98","78.16","619.02K","0.13%"
"Aug 11, 2021","79.60","80.35","80.50","78.90","1.79M","-0.69%"
"Aug 10, 2021","80.15","77.00","80.82","76.71","1.91M","5.47%"
"Aug 09, 2021","75.99","74.18","76.11","74.18","882.17K","1.67%"
"Aug 06, 2021","74.74","73.04","74.76","73.04","565.47K","3.08%"
"Aug 05, 2021","72.51","72.40","73.19","72.10","444.20K","0.08%"
"Aug 04, 2021","72.45","73.84","74.21","72.45","762.61K","-2.23%"
"Aug 03, 2021","74.10","74.00","74.50","72.34","934.50K","-0.11%"
"Jul 30, 2021","74.18","74.34","75.67","73.88","923.06K","-0.62%"
"Jul 29, 2021","74.64","74.84","75.20","74.46","354.74K","0.13%"
"Jul 28, 2021","74.54","74.02","74.92","73.21","410.94K","0.91%"
"Jul 27, 2021","73.87","74.26","74.48","72.97","485.34K","-0.89%"
"Jul 26, 2021","74.53","74.29","75.26","73.91","604.67K","0.34%"
"Jul 23, 2021","74.28","75.32","75.38","73.81","930.35K","-0.72%"
"Jul 22, 2021","74.82","74.99","75.11","74.24","388.46K","-0.21%"
"Jul 21, 2021","74.98","74.76","75.59","74.65","828.14K","1.00%"
"Jul 20, 2021","74.24","73.61","75.24","73.10","2.01M","1.20%"
"Jul 19, 2021","73.36","73.87","74.08","72.90","999.72K","-2.07%"
"Jul 16, 2021","74.91","77.48","77.66","74.66","653.36K","-2.85%"
"Jul 15, 2021","77.11","76.65","77.62","76.55","420.29K","0.23%"
"Jul 14, 2021","76.93","77.50","77.79","76.80","1.57M","-0.23%"
"Jul 13, 2021","77.11","76.91","77.49","76.43","820.70K","0.81%"
"Jul 12, 2021","76.49","76.00","77.02","75.69","721.83K","0.35%"
"Jul 09, 2021","76.22","75.23","76.58","74.98","841.27K","2.20%"
"Jul 08, 2021","74.58","73.93","74.96","73.00","772.20K","0.42%"
"Jul 07, 2021","74.27","73.53","74.69","73.26","1.19M","0.91%"
"Jul 06, 2021","73.60","75.02","75.10","73.13","1.71M","-1.71%"
"Jul 05, 2021","74.88","74.99","75.02","74.33","116.55K","-0.15%"
"Jul 02, 2021","74.99","76.15","76.37","74.47","582.65K","-0.16%"
"Jun 30, 2021","75.11","73.49","75.16","73.12","2.02M","2.15%"
"Jun 29, 2021","73.53","74.42","75.16","72.91","558.07K","0.10%"
"Jun 28, 2021","73.46","75.44","75.44","73.37","1.06M","-2.25%"
"Jun 25, 2021","75.15","75.48","75.70","74.99","994.83K","0.11%"
"Jun 24, 2021","75.07","75.62","76.00","74.95","729.27K","-0.58%"
"Jun 23, 2021","75.51","75.56","76.09","74.99","1.48M","0.08%"
"Jun 22, 2021","75.45","75.14","76.37","74.36","2.06M","2.37%"
"Jun 21, 2021","73.70","72.97","74.59","72.85","1.56M","1.67%"
"Jun 18, 2021","72.49","72.49","73.17","71.40","3.65M","-0.90%"
"Jun 17, 2021","73.15","75.90","76.03","72.97","1.80M","-3.98%"
"Jun 16, 2021","76.18","77.02","77.02","75.47","1.74M","-0.99%"
"Jun 15, 2021","76.94","77.28","77.73","75.87","1.76M","-0.61%"
"Jun 14, 2021","77.41","78.79","79.11","77.02","1.51M","-1.90%"
"Jun 11, 2021","78.91","78.52","79.24","78.52","380.83K","1.00%"
"Jun 10, 2021","78.13","79.15","79.56","77.88","1.20M","-0.94%"
"Jun 09, 2021","78.87","78.20","79.15","77.14","586.82K","0.88%"
"Jun 08, 2021","78.18","78.00","78.63","77.43","1.07M","0.35%"
"Jun 07, 2021","77.91","78.89","79.67","77.81","1.33M","-0.08%"
"Jun 04, 2021","77.97","77.16","78.02","77.09","1.37M","2.79%"
"Jun 03, 2021","75.85","75.54","76.13","74.81","761.99K","0.04%"
"Jun 02, 2021","75.82","77.10","77.10","75.26","673.61K","-1.08%"
"Jun 01, 2021","76.65","75.00","77.38","74.84","1.46M","3.08%"
"May 31, 2021","74.36","75.18","75.39","74.02","635.74K","-1.02%"
"May 28, 2021","75.13","74.50","75.42","74.05","1.04M","1.05%"
"May 27, 2021","74.35","74.00","74.57","73.60","1.59M","0.61%"
"May 26, 2021","73.90","73.04","74.57","72.12","1.24M","1.48%"
"May 25, 2021","72.82","73.60","74.30","72.70","987.19K","0.64%"
"May 21, 2021","72.36","72.71","73.77","72.34","1.13M","0.21%"
"May 20, 2021","72.21","72.55","72.60","71.43","834.06K","-0.47%"
"May 19, 2021","72.55","72.74","72.84","71.31","1.43M","-1.45%"
"May 18, 2021","73.62","73.89","75.00","73.58","906.79K","-0.18%"
"May 17, 2021","73.75","73.09","73.81","72.39","668.25K","0.56%"
"May 14, 2021","73.34","72.37","73.71","72.33","621.59K","1.72%"
"May 13, 2021","72.10","72.56","72.85","71.55","970.28K","-0.85%"
"May 12, 2021","72.72","74.28","74.83","72.21","1.99M","-2.21%"
"May 11, 2021","74.36","73.34","74.97","73.08","1.86M","-0.39%"
"May 10, 2021","74.65","75.00","75.54","74.39","1.31M","0.15%"
"May 07, 2021","74.54","72.67","75.36","72.13","1.44M","2.90%"
"May 06, 2021","72.44","72.30","72.67","70.93","2.95M","-0.10%"
"May 05, 2021","72.51","72.00","73.23","71.10","2.17M","0.92%"
"May 04, 2021","71.85","70.00","71.85","69.27","1.64M","4.55%"
"May 03, 2021","68.72","68.23","69.18","68.23","554.46K","1.28%"
"Apr 30, 2021","67.85","68.47","68.72","67.52","1.01M","-1.54%"
"Apr 29, 2021","68.91","70.19","70.50","68.42","1.00M","-0.69%"
"Apr 28, 2021","69.39","69.00","69.80","68.75","1.55M","0.76%"
"Apr 27, 2021","68.87","68.16","68.96","67.63","1.27M","1.04%"
"Apr 26, 2021","68.16","67.62","68.37","67.27","2.54M","1.53%"
"Apr 23, 2021","67.13","67.24","67.39","66.64","955.64K","-0.09%"
"Apr 22, 2021","67.19","67.66","67.80","66.97","1.52M","-0.61%"
"Apr 21, 2021","67.60","66.59","67.93","66.05","1.35M","1.47%"
"Apr 20, 2021","66.62","67.49","67.64","66.45","1.07M","-1.45%"
"Apr 19, 2021","67.60","69.50","69.86","67.38","1.32M","-3.50%"
"Apr 16, 2021","70.05","70.97","71.05","69.83","679.37K","-0.62%"
"Apr 15, 2021","70.49","71.25","71.39","70.12","740.00K","-0.76%"
"Apr 14, 2021","71.03","68.50","71.10","68.38","1.47M","4.23%"
"Apr 13, 2021","68.15","68.66","68.83","68.00","2.78M","-0.42%"
"Apr 12, 2021","68.44","69.17","69.24","68.43","1.06M","-0.45%"
"Apr 09, 2021","68.75","68.55","68.97","68.18","3.70M","0.10%"
